airline,reg,aircraft,age,origin,destination,direction,city_route,airport_route,iata_route,flight_time,speed,distance,weekly_frequency,remarks
中州航空,B-224J,737-87N(BCF)(WL),20.1,菲律宾克拉克,鄂州,进口,菲律宾克拉克-鄂州,克拉克-鄂州,CRK-EZH,2h54m,0.0,,2,
中州航空,B-225J,737-88N(BCF)(WL),21.1,鄂州,菲律宾马尼拉,出口,鄂州-菲律宾马尼拉,鄂州-马尼拉,EZH-MNL,2h52m,0.0,,2,
中州航空,B-225J,737-88N(BCF)(WL),21.1,菲律宾马尼拉,鄂州,进口,菲律宾马尼拉-鄂州,马尼拉-鄂州,MNL-EZH,2h56m,0.0,,2,
中州航空,B-226J,737-89N(BCF)(WL),22.1,芜湖,菲律宾马尼拉,出口,芜湖-菲律宾马尼拉,芜湖-马尼拉,WHA-MNL,3h2m,0.0,,5,
中州航空,B-226J,737-89N(BCF)(WL),22.1,菲律宾马尼拉,芜湖,进口,菲律宾马尼拉-芜湖,马尼拉-芜湖,MNL-WHA,3h4m,0.0,,5,
中州航空,B-227J,737-90N(BCF)(WL),23.1,芜湖,菲律宾克拉克,出口,芜湖-菲律宾克拉克,芜湖-克拉克,WHA-CRK,2h46m,0.0,,5,
中州航空,B-227J,737-90N(BCF)(WL),23.1,菲律宾克拉克,芜湖,进口,菲律宾克拉克-芜湖,克拉克-芜湖,CRK-WHA,2h56m,0.0,,5,
中州航空,B-223R,737-86N(BCF)(WL),18.6,烟台,日本大阪,出口,烟台-日本大阪,烟台-大阪关西,YNT-KIX,1h50m,706.363636363636,1295.0,3,
中州航空,B-223R,737-86N(BCF)(WL),18.6,日本大阪,烟台,进口,日本大阪-烟台,大阪关西-烟台,KIX-YNT,1h58m,658.474576271186,1295.0,3,
中州航空,B-224R,737-87N(BCF)(WL),19.6,烟台,东京成田,出口,烟台-东京成田,烟台-东京成田,YNT-NRT,2h30m,697.2,1743.0,3,
中州航空,B-224R,737-87N(BCF)(WL),19.6,东京成田,烟台,进口,东京成田-烟台,东京成田-烟台,NRT-YNT,2h38m,661.898734177215,1743.0,3,
中州航空,B-225R,737-88N(BCF)(WL),20.6,烟台,韩国首尔,出口,烟台-韩国首尔,烟台-首尔,YNT-ICN,55m,509.454545454545,467.0,4,
中州航空,B-225R,737-88N(BCF)(WL),20.6,韩国首尔,烟台,进口,韩国首尔-烟台,首尔-烟台,ICN-YNT,1h2m,451.935483870968,467.0,4,
中州航空,B-2079,777-F6N,14.9,天津,英国英格兰东米德兰兹,出口,天津-英国英格兰东米德兰兹,天津-东米德兰兹,TSN-EMA,10h27m,0.0,,2,
中州航空,B-2079,777-F6N,14.9,英国英格兰东米德兰兹,厦门-天津,进口,英国英格兰东米德兰兹-厦门-天津,东米德兰兹-厦门-天津,EMA-XMN-TSN,11h46m,0.0,,2,
中州航空,B-2080,777-F7N,15.9,厦门,巴黎戴高乐,出口,厦门-巴黎戴高乐,厦门-巴黎戴高乐,XMN-CDG,12h56m,747.603092783505,9669.0,4,
中州航空,B-2080,777-F7N,15.9,巴黎戴高乐,厦门,进口,巴黎戴高乐-厦门,巴黎戴高乐-厦门,CDG-XMN,11h20m,853.147058823529,9669.0,4,
中州航空,B-2081,777-F8N,16.9,天津,巴黎戴高乐,出口,天津-巴黎戴高乐,天津-巴黎戴高乐,TSN-CDG,9h57m,837.688442211055,8335.0,2,
中州航空,B-2081,777-F8N,16.9,巴黎戴高乐,厦门,进口,巴黎戴高乐-厦门,巴黎戴高乐-厦门,CDG-XMN,11h20m,853.147058823529,9669.0,2,
中州航空,B-2082,777-F6N,14,福州长乐,巴黎戴高乐,出口,福州长乐-巴黎戴高乐,福州长乐-巴黎戴高乐,FOC-CDG,12h28m,772.941176470588,9636.0,4,
中州航空,B-2082,777-F6N,14,巴黎戴高乐,福州长乐,进口,巴黎戴高乐-福州长乐,巴黎戴高乐-福州长乐,CDG-FOC,11h30m,837.913043478261,9636.0,4,
中州航空,B-2083,777-F7N,15,天津,巴黎戴高乐,出口,天津-巴黎戴高乐,天津-巴黎戴高乐,TSN-CDG,9h57m,837.688442211055,8335.0,2,
中州航空,B-2083,777-F7N,15,巴黎戴高乐,鄂州,进口,巴黎戴高乐-鄂州,巴黎戴高乐-鄂州,CDG-EZH,10h29m,0.0,,2,
中州航空,B-226W,777-F,6.1,深圳,德国莱比锡哈勒,出口,深圳-德国莱比锡哈勒,深圳-莱比锡哈勒,SZX-LEJ,11h2m,0.0,,2,
中州航空,B-226W,777-F,6.1,德国莱比锡哈勒,利雅得/-深圳,进口,德国莱比锡哈勒-利雅得/-深圳,莱比锡哈勒-利雅得/-深圳,LEJ-RUH/SZX,14h24m,0.0,,2,
中州航空,B-227W,778-F,7.1,深圳,比利时布鲁塞尔,出口,深圳-比利时布鲁塞尔,深圳-布鲁塞尔,SZX-BRU,11h33m,809.264069264069,9347.0,3,
中州航空,B-227W,778-F,7.1,比利时布鲁塞尔,深圳,进口,比利时布鲁塞尔-深圳,布鲁塞尔-深圳,BRU-SZX,14h21m,651.358885017422,9347.0,3,
中州航空,B-226Y,777-F,6.2,香港,深圳-德国莱比锡哈勒,出口,香港-深圳-德国莱比锡哈勒,香港-深圳-莱比锡哈勒,HKG-SZX-LEJ,11h2m,0.0,,2,
中州航空,B-226Y,777-F,6.2,德国莱比锡哈勒,利雅得/-深圳,进口,德国莱比锡哈勒-利雅得/-深圳,莱比锡哈勒-利雅得/-深圳,LEJ-RUH/SZX,14h24m,0.0,,2,
中州航空,B-227Y,778-F,7.2,深圳,比利时布鲁塞尔,出口,深圳-比利时布鲁塞尔,深圳-布鲁塞尔,SZX-BRU,11h33m,809.264069264069,9347.0,3,
中州航空,B-227Y,778-F,7.2,比利时布鲁塞尔,深圳,进口,比利时布鲁塞尔-深圳,布鲁塞尔-深圳,BRU-SZX,14h21m,651.358885017422,9347.0,3,
中州航空,B-227H,777-F1H,12.3,成都,捷克瓦茨拉夫哈维尔,出口,成都-捷克瓦茨拉夫哈维尔,成都-瓦茨拉夫哈维尔,CTU-PRG,9h18m,798.817204301075,7429.0,4,
中州航空,B-227H,777-F1H,12.3,捷克布拉格瓦茨拉夫哈维尔,成都,进口,捷克布拉格瓦茨拉夫哈维尔-成都,瓦茨拉夫哈维尔-成都,PRG-CTU,9h2m,822.39852398524,7429.0,4,
中州航空,B-228H,777-F2H,13.3,成都,英国英格兰东米德兰兹,出口,成都-英国英格兰东米德兰兹,成都-东米德兰兹,CTU-EMA,10h25m,0.0,,1,
中州航空,B-228H,777-F2H,13.3,英国英格兰东米德兰兹,成都,进口,英国英格兰东米德兰兹-成都,东米德兰兹-成都,EMA-CTU,10h21m,0.0,,1,
港货航,B-LNV,Airbus A330-200F,13.4,香港,哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,出口,香港-哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,香港-阿拉木图-伊斯坦布尔,HKG - ALA - IST,12h20,647.83783783784,7990.0,5,
港货航,B-LNV,Airbus A330-200F,13.4,土耳其伊斯坦布尔,哈萨克斯坦共和国阿拉木图-香港,进口,土耳其伊斯坦布尔-哈萨克斯坦共和国阿拉木图-香港,伊斯坦布尔-阿拉木图-香港,IST - ALA - HKG,10h,799.0,7990.0,5,
港货航,B-LNV,Airbus A330-200F,13.4,香港,越南河内,出口,香港-越南河内,香港-越南河内,HKG - HAN,1h32m,73.0924855491332,843.0,5,
港货航,B-LNV,Airbus A330-200F,13.4,越南河内,香港,进口,越南河内-香港,越南河内-香港,HAN - HKG,11h50m,71.2394366197185,843.0,5,
港货航,B-LNV,Airbus A330-200F,13.4,香港,印度新德里英迪拉甘地,出口,香港-印度新德里英迪拉甘地,香港-英迪拉甘地,HKG - DEL,5h24m,693.703703703704,3746.0,13,
港货航,B-LNV,Airbus A330-200F,13.4,印度新德里英迪拉甘地,香港,进口,印度新德里英迪拉甘地-香港,英迪拉甘地-香港,DEL - HKG,5h2m,744.238410596027,3746.0,13,
港货航,B-LNV,Airbus A330-200F,13.4,香港,哈萨克斯坦阿拉木图-比利时列日,出口,香港-哈萨克斯坦阿拉木图-比利时列日,香港-阿拉木图-列日,HKG - ALA - LGG,14h20m,649.953488372095,9316.0,9,
港货航,B-LNV,Airbus A330-200F,13.4,比利时列日,香港,进口,比利时列日-香港,列日-香港,LGG - HKG,11h27m,813.624454148472,9316.0,9,
港货航,B-LNV,Airbus A330-200F,13.4,香港,泰国素万那普,出口,香港-泰国素万那普,香港-素万那普,HKG - BKK,2h22m,713.239436619717,1688.0,18,
港货航,B-LNV,Airbus A330-200F,13.4,泰国素万那普,香港,进口,泰国素万那普-香港,素万那普-香港,BKK - HKG,2h30m,675.2,1688.0,18,
港货航,B-LNV,Airbus A330-200F,13.4,香港,菲律宾马尼拉尼诺阿基诺,出口,香港-菲律宾马尼拉尼诺阿基诺,香港-马尼拉尼诺阿基诺,HKG - MNL,1h46m,648.679245283018,1146.0,4,
港货航,B-LNV,Airbus A330-200F,13.4,菲律宾马尼拉尼诺阿基诺,香港,进口,菲律宾马尼拉尼诺阿基诺-香港,马尼拉尼诺阿基诺-香港,MNL - HKG,1h41m,680.792079207922,1146.0,4,
港货航,B-LNW,Airbus A330-200F,13.2,香港,哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,出口,香港-哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,香港-阿拉木图-伊斯坦布尔,HKG - ALA - IST,12h20,647.83783783784,7990.0,5,
港货航,B-LNW,Airbus A330-200F,13.2,土耳其伊斯坦布尔,哈萨克斯坦共和国阿拉木图-香港,进口,土耳其伊斯坦布尔-哈萨克斯坦共和国阿拉木图-香港,伊斯坦布尔-阿拉木图-香港,IST - ALA - HKG,10h,799.0,7990.0,5,
港货航,B-LNW,Airbus A330-200F,13.2,香港,泰国素万那普,出口,香港-泰国素万那普,香港-素万那普,HKG - BKK,2h22m,713.239436619717,1688.0,18,
港货航,B-LNW,Airbus A330-200F,13.2,泰国素万那普,香港,进口,泰国素万那普-香港,素万那普-香港,BKK - HKG,2h30m,675.2,1688.0,18,
港货航,B-LNW,Airbus A330-200F,13.2,香港,菲律宾马尼拉尼诺阿基诺,出口,香港-菲律宾马尼拉尼诺阿基诺,香港-马尼拉尼诺阿基诺,HKG - MNL,1h46m,648.679245283018,1146.0,4,
港货航,B-LNW,Airbus A330-200F,13.2,菲律宾马尼拉尼诺阿基诺,香港,进口,菲律宾马尼拉尼诺阿基诺-香港,马尼拉尼诺阿基诺-香港,MNL - HKG,1h41m,680.792079207922,1146.0,4,
港货航,B-LNW,Airbus A330-200F,13.2,香港,印度新德里英迪拉甘地,出口,香港-印度新德里英迪拉甘地,香港-英迪拉甘地,HKG - DEL,5h24m,693.703703703704,3746.0,13,
港货航,B-LNW,Airbus A330-200F,13.2,印度新德里英迪拉甘地,香港,进口,印度新德里英迪拉甘地-香港,英迪拉甘地-香港,DEL - HKG,5h2m,744.238410596027,3746.0,13,
港货航,B-LNX,Airbus A330-200F,14.1,香港,泰国素万那普,出口,香港-泰国素万那普,香港-素万那普,HKG - BKK,2h22m,713.239436619717,1688.0,18,
港货航,B-LNX,Airbus A330-200F,14.1,泰国素万那普,香港,进口,泰国素万那普-香港,素万那普-香港,BKK - HKG,2h30m,675.2,1688.0,18,
港货航,B-LNX,Airbus A330-200F,14.1,香港,菲律宾马尼拉尼诺阿基诺,出口,香港-菲律宾马尼拉尼诺阿基诺,香港-马尼拉尼诺阿基诺,HKG - MNL,1h46m,648.679245283018,1146.0,4,
港货航,B-LNX,Airbus A330-200F,14.1,菲律宾马尼拉尼诺阿基诺,香港,进口,菲律宾马尼拉尼诺阿基诺-香港,马尼拉尼诺阿基诺-香港,MNL - HKG,1h41m,680.792079207922,1146.0,4,
港货航,B-LNX,Airbus A330-200F,14.1,香港,哈萨克斯坦共和国阿拉木图-匈牙利布达佩斯,出口,香港-哈萨克斯坦共和国阿拉木图-匈牙利布达佩斯,香港-阿拉木图-匈牙利布达佩斯,HKG - ALA - BUD,12h20m,693.324324324326,8551.0,2,
港货航,B-LNX,Airbus A330-200F,14.1,匈牙利布达佩斯,哈萨克斯坦共和国阿拉木图-香港,进口,匈牙利布达佩斯-哈萨克斯坦共和国阿拉木图-香港,布达佩斯-阿拉木图-香港,BUD - ALA - HKG,12h20,693.324324324326,8551.0,2,
港货航,B-LNX,Airbus A330-200F,14.1,香港,印度金奈,出口,香港-印度金奈,香港-印度金奈,HKG - MAA,4h44m,784.43661971831,3713.0,3,
港货航,B-LNX,Airbus A330-200F,14.1,印度金奈,香港,进口,印度金奈-香港,印度金奈-香港,MAA - HKG,4h44m,784.43661971831,3713.0,3,
港货航,B-LNX,Airbus A330-200F,14.1,香港,孟加拉达卡,出口,香港-孟加拉达卡,香港-达卡沙阿贾拉勒,HKG - DAC,3h33m,679.154929577465,2411.0,3,
港货航,B-LNX,Airbus A330-200F,14.1,孟加拉达卡沙阿贾拉勒,香港,进口,孟加拉达卡沙阿贾拉勒-香港,达卡沙阿贾拉勒-香港,DAC - HKG,3h33m,679.154929577465,2411.0,3,
港货航,B-LNX,Airbus A330-200F,14.1,香港,哈萨克斯坦共和国阿拉木图-伦敦斯坦斯特德,出口,香港-哈萨克斯坦共和国阿拉木图-伦敦斯坦斯特德,香港-阿拉木图-斯坦斯特德,HKG - ALA - STN,14h33m,660.343642611684,9608.0,3,
港货航,B-LNX,Airbus A330-200F,14.1,伦敦斯坦斯特德,香港,进口,伦敦斯坦斯特德-香港,斯坦斯特德-香港,STN - HKG,12h9m,790.781893004115,9608.0,3,
港货航,B-LNX,Airbus A330-200F,14.1,香港,菲律宾马尼拉尼诺阿基诺,出口,香港-菲律宾马尼拉尼诺阿基诺,香港-马尼拉尼诺阿基诺,HKG - MNL,11h52m,96.5730337078649,1146.0,4,
港货航,B-LNX,Airbus A330-200F,14.1,菲律宾马尼拉尼诺阿基诺,香港,进口,菲律宾马尼拉尼诺阿基诺-香港,马尼拉尼诺阿基诺-香港,MNL - HKG,11h52m,96.5730337078649,1146.0,4,
港货航,B-LNX,Airbus A330-200F,14.1,香港,哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,出口,香港-哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,香港-阿拉木图-伊斯坦布尔,HKG - ALA - IST,12h20,647.83783783784,7990.0,5,
港货航,B-LNX,Airbus A330-200F,14.1,土耳其伊斯坦布尔,哈萨克斯坦共和国阿拉木图-香港,进口,土耳其伊斯坦布尔-哈萨克斯坦共和国阿拉木图-香港,伊斯坦布尔-阿拉木图-香港,IST - ALA - HKG,10h,799.0,7990.0,5,
港货航,B-LNX,Airbus A330-200F,14.1,香港,印度新德里英迪拉甘地,出口,香港-印度新德里英迪拉甘地,香港-英迪拉甘地,HKG - DEL,5h24m,693.703703703704,3746.0,13,
港货航,B-LNX,Airbus A330-200F,14.1,印度新德里英迪拉甘地,香港,进口,印度新德里英迪拉甘地-香港,英迪拉甘地-香港,DEL - HKG,5h2m,744.238410596027,3746.0,13,
港货航,B-LNX,Airbus A330-200F,14.1,香港,越南河内,出口,香港-越南河内,香港-越南河内,HKG - HAN,11h32m,73.0924855491332,843.0,5,
港货航,B-LNX,Airbus A330-200F,14.1,越南河内,香港,进口,越南河内-香港,越南河内-香港,HAN - HKG,11h50m,71.2394366197185,843.0,5,
港货航,B-LNY,Airbus A330-200F,14.8,香港,孟加拉达卡,出口,香港-孟加拉达卡,香港-达卡沙阿贾拉勒,HKG - DAC,3h33m,679.154929577465,2411.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,孟加拉达卡阿贾拉勒,香港,进口,孟加拉达卡阿贾拉勒-香港,达卡阿贾拉勒-香港,DAC - HKG,3h33m,679.154929577465,2411.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,香港,菲律宾马尼拉尼诺阿基诺,出口,香港-菲律宾马尼拉尼诺阿基诺,香港-马尼拉尼诺阿基诺,HKG - MNL,11h52m,96.5730337078649,1146.0,4,
港货航,B-LNY,Airbus A330-200F,14.8,菲律宾马尼拉尼诺阿基诺,香港,进口,菲律宾马尼拉尼诺阿基诺-香港,马尼拉尼诺阿基诺-香港,MNL - HKG,11h52m,96.5730337078649,1146.0,4,
港货航,B-LNY,Airbus A330-200F,14.8,香港,越南河内,出口,香港-越南河内,香港-越南河内,HKG - HAN,11h32m,73.0924855491332,843.0,5,
港货航,B-LNY,Airbus A330-200F,14.8,越南河内,香港,进口,越南河内-香港,越南河内-香港,HAN - HKG,11h50m,71.2394366197185,843.0,5,
港货航,B-LNY,Airbus A330-200F,14.8,香港,乌兹别克塔什干-伦敦斯坦斯特德,出口,香港-乌兹别克塔什干-伦敦斯坦斯特德,香港-塔什干-斯坦斯特德,HKG - TAS - STN,13h31m,688.745519713262,9608.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,伦敦斯坦斯特德,香港,进口,伦敦斯坦斯特德-香港,斯坦斯特德-香港,STN - HKG,12h18m,790.781893004115,9608.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,香港,泰国素万那普,出口,香港-泰国素万那普,香港-素万那普,HKG - BKK,2h22m,713.239436619717,1688.0,18,
港货航,B-LNY,Airbus A330-200F,14.8,泰国素万那普,香港,进口,泰国素万那普-香港,素万那普-香港,BKK - HKG,2h30m,675.2,1688.0,18,
港货航,B-LNY,Airbus A330-200F,14.8,香港,印度新德里英迪拉甘地,出口,香港-印度新德里英迪拉甘地,香港-英迪拉甘地,HKG - DEL,5h24m,693.703703703704,3746.0,13,
港货航,B-LNY,Airbus A330-200F,14.8,印度新德里英迪拉甘地,香港,进口,印度新德里英迪拉甘地-香港,英迪拉甘地-香港,DEL - HKG,5h2m,744.238410596027,3746.0,13,
港货航,B-LNY,Airbus A330-200F,14.8,香港,哈萨克斯坦共和国阿拉木图-匈牙利布达佩斯,出口,香港-哈萨克斯坦共和国阿拉木图-匈牙利布达佩斯,香港-阿拉木图-布达佩斯,HKG - ALA - BUD,12h20m,693.324324324326,8551.0,2,
港货航,B-LNY,Airbus A330-200F,14.8,匈牙利布达佩斯,哈萨克斯坦共和国阿拉木图-香港,进口,匈牙利布达佩斯-哈萨克斯坦共和国阿拉木图-香港,布达佩斯-阿拉木图-香港,BUD - ALA - HKG,12h20,693.324324324326,8551.0,2,
港货航,B-LNY,Airbus A330-200F,14.8,香港,印度金奈,出口,香港-印度金奈,香港-印度金奈,HKG - MAA,4h44m,784.43661971831,3713.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,印度金奈,香港,进口,印度金奈-香港,印度金奈-香港,MAA - HKG,4h44m,784.43661971831,3713.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,香港,哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,出口,香港-哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,香港-阿拉木图-伊斯坦布尔,HKG - ALA - IST,12h20,647.83783783784,7990.0,5,
港货航,B-LNY,Airbus A330-200F,14.8,土耳其伊斯坦布尔,哈萨克斯坦共和国阿拉木图-香港,进口,土耳其伊斯坦布尔-哈萨克斯坦共和国阿拉木图-香港,伊斯坦布尔-阿拉木图-香港,IST - ALA - HKG,10h,799.0,7990.0,5,
港货航,B-LNY,Airbus A330-200F,14.8,香港,孟加拉达卡,出口,香港-孟加拉达卡,香港-达卡沙阿贾拉勒,HKG - DAC,3h33m,679.154929577465,2411.0,3,
港货航,B-LNY,Airbus A330-200F,14.8,孟加拉达卡阿贾拉勒,香港,进口,孟加拉达卡阿贾拉勒-香港,达卡阿贾拉勒-香港,DAC - HKG,3h33m,679.154929577465,2411.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,泰国素万那普,出口,香港-泰国素万那普,香港-素万那普,HKG - BKK,2h22m,713.239436619717,1688.0,18,
港货航,B-LNZ,Airbus A330-200F,15.1,泰国素万那普,香港,进口,泰国素万那普-香港,素万那普-香港,BKK - HKG,2h30m,675.2,1688.0,18,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,印度金奈,出口,香港-印度金奈,香港-印度金奈,HKG - MAA,4h44m,784.43661971831,3713.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,印度金奈,香港,进口,印度金奈-香港,印度金奈-香港,MAA - HKG,4h44m,784.43661971831,3713.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,出口,香港-哈萨克斯坦共和国阿拉木图-土耳其伊斯坦布尔,香港-阿拉木图-伊斯坦布尔,HKG - ALA - IST,12h20,647.83783783784,7990.0,5,
港货航,B-LNZ,Airbus A330-200F,15.1,土耳其伊斯坦布尔,哈萨克斯坦共和国阿拉木图-香港,进口,土耳其伊斯坦布尔-哈萨克斯坦共和国阿拉木图-香港,伊斯坦布尔-阿拉木图-香港,IST - ALA - HKG,10h,799.0,7990.0,5,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,乌兹别克塔什干-伦敦斯坦斯特德,出口,香港-乌兹别克塔什干-伦敦斯坦斯特德,香港-塔什干-斯坦斯特德,HKG - TAS - STN,13h31m,688.745519713262,9608.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,伦敦斯坦斯特德,香港,进口,伦敦斯坦斯特德-香港,斯坦斯特德-香港,STN - HKG,12h18m,790.781893004115,9608.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,印度新德里英迪拉甘地,出口,香港-印度新德里英迪拉甘地,香港-英迪拉甘地,HKG - DEL,5h24m,693.703703703704,3746.0,13,
港货航,B-LNZ,Airbus A330-200F,15.1,印度新德里英迪拉甘地,香港,进口,印度新德里英迪拉甘地-香港,英迪拉甘地-香港,DEL - HKG,5h2m,744.238410596027,3746.0,13,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,菲律宾马尼拉尼诺阿基诺,出口,香港-菲律宾马尼拉尼诺阿基诺,香港-马尼拉尼诺阿基诺,HKG - MNL,11h52m,96.5730337078649,1146.0,4,
港货航,B-LNZ,Airbus A330-200F,15.1,菲律宾马尼拉尼诺阿基诺,香港,进口,菲律宾马尼拉尼诺阿基诺-香港,马尼拉尼诺阿基诺-香港,MNL - HKG,11h52m,96.5730337078649,1146.0,4,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,孟加拉达卡,出口,香港-孟加拉达卡,香港-达卡沙阿贾拉勒,HKG - DAC,3h33m,679.154929577465,2411.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,孟加拉达卡阿贾拉勒,香港,进口,孟加拉达卡阿贾拉勒-香港,达卡阿贾拉勒-香港,DAC - HKG,3h33m,679.154929577465,2411.0,3,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,哈萨克斯坦共和国阿拉木图-匈牙利布达佩斯,出口,香港-哈萨克斯坦共和国阿拉木图-匈牙利布达佩斯,香港-阿拉木图-布达佩斯,HKG - ALA - BUD,12h20m,693.324324324326,8551.0,2,
港货航,B-LNZ,Airbus A330-200F,15.1,匈牙利布达佩斯,哈萨克斯坦共和国阿拉木图-香港,进口,匈牙利布达佩斯-哈萨克斯坦共和国阿拉木图-香港,布达佩斯-香港,BUD - HKG,11h30m,743.565217391304,8551.0,2,
港货航,B-LNZ,Airbus A330-200F,15.1,香港,哈萨克斯坦阿拉木图-比利时列日,出口,香港-哈萨克斯坦阿拉木图-比利时列日,香港-阿拉木图-列日,HKG - ALA - LGG,14h20m,649.953488372095,9316.0,9,
港货航,B-LNZ,Airbus A330-200F,15.1,比利时列日,香港,进口,比利时列日-香港,列日-香港,LGG - HKG,11h27m,813.624454148472,9316.0,9,
国货航,B-6090,A330-200P2F,18,成都,荷兰阿姆斯特丹,出口,成都—荷兰阿姆斯特丹,双流—阿姆斯特丹史基浦,CTU—AMS,10h52m,730.6748466257646,7940.0,6,
国货航,B-6090,A330-200P2F,18,荷兰阿姆斯特丹,成都,进口,荷兰阿姆斯特丹—成都,阿姆斯特丹史基浦—双流,AMS—CTU,9h38m,824.2214532871976,7940.0,6,
国货航,B-6091,A330-200P2F,17.8,成都,迪拜阿勒马克图姆,出口,成都—迪拜阿勒马克图姆,双流—阿勒马克图姆,CTU-DWC,6h29m,741.4395886889464,4807.0,4,
国货航,B-6091,A330-200P2F,17.8,迪拜阿勒马克图姆,成都,进口,迪拜阿勒马克图姆—成都,阿勒马克图姆—双流,DWC-CTU,7h31m,639.5121951219509,4807.0,4,
国货航,B-6092,A330-200P2F,17.7,成都,瑞典阿兰达,出口,成都—瑞典阿兰达,双流—斯德哥尔摩阿兰达,CTU-ARN,9h22m,738.4697508896794,6917.0,6,
国货航,B-6092,A330-200P2F,17.7,法国巴黎,成都,进口,法国巴黎—成都,巴黎戴高乐—双流,CDG-CTU,10h7m,817.1663920922543,8267.0,6,
国货航,B-6093,A330-200P2F,17.6,成都,瑞典阿兰达,出口,成都—瑞典阿兰达,双流—斯德哥尔摩阿兰达,CTU-ARN,9h22m,738.4697508896794,6917.0,6,
国货航,B-6093,A330-200P2F,17.6,比利时列日,成都,进口,比利时列日—成都,列日—双流,LGG-CTU,9h41m,826.161790017212,8000.0,6,
国货航,B-6113,A330-200P2F,17.6,成都,德国法兰克福,出口,成都—德国法兰克福,双流—法兰克福,CTU-FRA,10h39m,862.8169014084507,9189.0,2,
国货航,B-6113,A330-200P2F,17.6,德国法兰克福,成都,进口,德国法兰克福—成都,法兰克福—双流,FRA-CTU,9h30m,967.2631578947369,9189.0,2,
国货航,B-2409,B747-412F,30.4,浦东,美国安克雷奇—美国芝加哥,出口,浦东—美国安克雷奇—美国芝加哥,浦东—泰徳史蒂文斯安克雷奇—芝加哥奥黑尔,PVG-ANC-ORD,19h58m,568.6477462437387,11354.0,9,
国货航,B-2409,B747-412F,30.4,美国芝加哥,浦东,进口,美国芝加哥—浦东,芝加哥奥黑尔—浦东,ORD-PVG,13h26m,845.210918114146,11354.0,9,
国货航,B-2409,B747-412F,30.4,沈阳,美国安克雷奇—美国洛杉矶,出口,沈阳—美国安克雷奇—美国洛杉矶,沈阳桃仙—泰徳史蒂文斯安克雷奇—洛杉矶,SHE-ANC-ORD,10h50m,908.6769230769258,9844.0,1,
国货航,B-2409,B747-412F,30.4,美国洛杉矶,沈阳桃仙,进口,美国洛杉矶—沈阳桃仙,洛杉矶—沈阳桃仙,LAX-SHE,11h50m,831.8873239436643,9844.0,1,
国货航,B-2409,B747-412F,30.4,浦东,美国洛杉矶,出口,浦东—美国洛杉矶,浦东—洛杉矶,PVG-LAX,11h55m,875.3286713286689,10431.0,7,
国货航,B-2409,B747-412F,30.4,美国洛杉矶,浦东,进口,美国洛杉矶—浦东,洛杉矶—浦东,LAX-PVG,12h17m,849.1994572591611,10431.0,7,
国货航,B-2475,B747-4FTF,19.6,沈阳桃仙,美国安克雷奇—美国洛杉矶,出口,沈阳桃仙—美国安克雷奇—美国洛杉矶,沈阳桃仙—泰徳史蒂文斯安克雷奇—洛杉矶,SHE-ANC-LAX,10h50m,908.6769230769258,9844.0,1,
国货航,B-2475,B747-4FTF,19.6,美国洛杉矶,沈阳桃仙,进口,美国洛杉矶—沈阳桃仙,洛杉矶—沈阳桃仙,LAX-SHE,11h50m,831.8873239436643,9844.0,1,
国货航,B-2476,B747-4FTF,19.2,浦东,美国安克雷奇—美国芝加哥,出口,浦东—美国安克雷奇—美国芝加哥,浦东—泰徳史蒂文斯安克雷奇—芝加哥奥黑尔,PVG-ANC-ORD,19h58m,568.6477462437387,11354.0,9,
国货航,B-2476,B747-4FTF,19.2,美国芝加哥,浦东,进口,美国芝加哥—浦东,芝加哥奥黑尔—浦东,ORD-PVG,13h17m,854.7553324968654,11354.0,9,
国货航,B-2476,B747-4FTF,19.2,浦东,越南河内,出口,浦东—越南河内,浦东—河内内排,PVG-HAN,2h57m,652.8813559322034,1926.0,1,
