airline,reg,aircraft,age,origin,destination,direction,remarks
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",成都双流,阿姆斯特丹,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",阿姆斯特丹,成都,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",成都双流,阿勒马克图姆,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",阿勒马克图姆,成都双流,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",成都双流,阿兰达,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",巴黎戴高乐,成都双流,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",成都双流,阿兰达,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",列日,成都双流,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",成都双流,法兰克福,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",法兰克福,成都双流,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,芝加哥,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",芝加哥,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,安克雷奇,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,芝加哥,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",芝加哥,安克雷奇,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",沈阳桃仙,洛杉矶,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",洛杉矶,北京首都,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",沈阳桃仙,安克雷奇,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,洛杉矶,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",洛杉矶,沈阳桃仙,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,洛杉矶,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",洛杉矶,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",沈阳桃仙,洛杉矶,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",洛杉矶,北京首都,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",沈阳桃仙,安克雷奇,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,洛杉矶,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",洛杉矶,沈阳桃仙,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,芝加哥,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",芝加哥,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,安克雷奇,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,芝加哥,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",芝加哥,安克雷奇,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,河内,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",河内,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",深圳,布达佩斯,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",布达佩斯,深圳,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,阿姆斯特丹,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",阿姆斯特丹,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,巴黎,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",巴黎,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,米兰,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",米兰,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,纽约,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",纽约,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,纽约,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",纽约,安克雷奇,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,安克雷奇,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",安克雷奇,芝加哥,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",芝加哥,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,芝加哥,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",芝加哥,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",广州,巴黎戴高乐,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",巴黎戴高乐,广州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",北京首都,巴黎戴高乐,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",巴黎戴高乐,广州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",广州,普雷斯蒂克,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",普雷斯蒂克,广州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",北京首都,普雷斯蒂克,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",普雷斯蒂克,广州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",广州,马德里巴拉哈斯,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",马德里巴拉哈斯,广州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",北京首都,马德里巴拉哈斯,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",马德里巴拉哈斯,广州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,法兰克福,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",法兰克福,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",浦东,列日,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",列日,马德里巴拉哈斯,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",马德里巴拉哈斯,浦东,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",杭州,马德里巴拉哈斯,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",马德里巴拉哈斯,杭州,进口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",杭州,列日,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",列日,马德里巴拉哈斯,出口,
国货航,"B-6090
B-6091
B-6092
B-6093
B-6113",A330-200P2F,"18
17.8
17.7
17.6
17.6",马德里巴拉哈斯,杭州,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,首尔,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",首尔,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,曼谷,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",曼谷,河内,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",河内,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,洛杉矶,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",洛杉矶,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,阿姆斯特丹,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",阿姆斯特丹,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,大阪,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",大阪,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,法兰克福,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",法兰克福,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,安克雷奇,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",安克雷奇,芝加哥,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",芝加哥,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,法兰克福,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",法兰克福,阿姆斯特丹,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",阿姆斯特丹,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,新加坡,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",新加坡,河内,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",河内,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,东京成田,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",东京成田,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,深圳,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",深圳,伦敦斯坦斯特德,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",伦敦斯坦斯特德,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,深圳,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",深圳,洛杉矶,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",洛杉矶,深圳,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",深圳,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,东京成田,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",东京成田,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,新加坡,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",新加坡,河内,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",河内,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,大阪,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",大阪,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,法兰克福,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",法兰克福,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,安克雷奇,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",安克雷奇,芝加哥,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",芝加哥,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,曼谷,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",曼谷,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,阿姆斯特丹,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",阿姆斯特丹,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,合肥,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",合肥,列日,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",列日,合肥,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",合肥,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,首尔,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",首尔,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,安克雷奇,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",安克雷奇,纽约肯尼迪,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",纽约肯尼迪,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",深圳,伦敦斯塔斯特德,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",伦敦斯塔斯特德,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,洛杉矶,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",洛杉矶,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,布达佩斯,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",布达佩斯,上海浦东,进口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,深圳,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",深圳,伦敦斯坦斯特德,出口,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",伦敦斯坦斯特德,上海浦东,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,杭州萧山,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,杭州萧山,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,杭州萧山,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,杭州萧山,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,杭州萧山,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,杭州萧山,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,杭州萧山,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,杭州萧山,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,义乌,马尼拉尼诺阿基诺,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,马尼拉尼诺阿基诺,义乌,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,义乌,关西,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,关西,义乌,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,义乌,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,义乌,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,福州长乐,关西,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,关西,福州长乐,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,上海浦东,关西,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,关西,上海浦东,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,上海浦东,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,上海浦东,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,广州白云,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,西安咸阳,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,西安咸阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,首尔仁川,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,首尔仁川,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,盐城南洋,关西,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,关西,盐城南阳,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,上海浦东,关西,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,关西,上海浦东,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,上海浦东,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,上海浦东,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,福州长乐,关西,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,关西,福州长乐,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,泉州晋江,克拉克,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,克拉克,泉州晋江,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,石家庄正定,东京成田,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,东京成田,石家庄正定,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,广州白云,达卡沙阿贾拉勒,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,达卡沙阿贾拉勒,广州白云,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,成都双流,达卡沙阿贾拉勒,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,达卡沙阿贾拉勒,成都双流,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,广州白云,达卡沙阿贾拉勒,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,达卡沙阿贾拉勒,广州白云,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,成都双流,达卡沙阿贾拉勒,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,达卡沙阿贾拉勒,成都双流,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,南京禄口,卢森堡,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,卢森堡,南京禄口,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,卢森堡,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,卢森堡,郑州新郑,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,南京禄口,卢森堡,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,卢森堡,南京禄口,进口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,郑州新郑,卢森堡,出口,
邮政航空,B-2662,B737-3Q8（SF）,32.2,卢森堡,郑州新郑,进口,
圆通航空,B-222G,B757-223（PCF）,23.3,乌鲁木齐天山,莫斯科谢列梅捷沃,出口,
圆通航空,B-222G,B757-223（PCF）,23.3,莫斯科谢列梅捷沃,杭州萧山,进口,
圆通航空,B-222G,B757-223（PCF）,23.3,乌鲁木齐天山,贝尔格莱德,出口,
圆通航空,B-222G,B757-223（PCF）,23.3,贝尔格莱德,乌鲁木齐天山,进口,
圆通航空,B-222G,B757-223（PCF）,23.3,乌鲁木齐天山,第比利斯,出口,
圆通航空,B-222G,B757-223（PCF）,23.3,第比利斯-贝尔格莱德,乌鲁木齐天山,进口,
圆通航空,B-222G,B757-223（PCF）,23.3,乌鲁木齐天山,巴库比纳,出口,
圆通航空,B-222G,B757-223（PCF）,23.3,巴库比纳,乌鲁木齐天山,进口,
圆通航空,B-222G,B757-223（PCF）,23.3,乌鲁木齐天山,阿克托别,出口,
圆通航空,B-222G,B757-223（PCF）,23.3,阿克托别-贝尔格莱德,乌鲁木齐天山,进口,
圆通航空,B-222G,B757-223（PCF）,23.3,昆明长水,阿拉玛·伊克巴尔,出口,
